gene	GSM2611337
FAM227B	2.32
SH2D5	5.64
POMT2	9.66
ESPL1	5.32
PXDC1	11.57
NPBWR1	3.81
OR2F2	0.00
PPP1R16A	9.95
ARPC5	12.70
ITCH	12.00
CKS2	8.52
ANKRD49	8.38
ERLIN1	10.16
BCOR	13.21
ELOVL4	5.91
DOT1L	13.23
TMEM9	8.79
ORMDL3	11.89
LRP2	5.55
MYOM1	8.99
GPR63	6.00
POLR1B	10.83
RAB11FIP5	12.70
USP34	13.04
TRAPPC1	8.65
BIRC2	11.97
GSAP	7.73
FBXW4	9.29
FABP6	4.95
FAM167A	6.27
SHD	4.91
ADCK2	9.21
PIWIL4	5.39
SLC45A2	0.00
TOPBP1	11.12
TEAD4	9.14
MCPH1	8.68
GPATCH2L	10.58
FLRT3	10.31
OSCAR	1.58
HSF5	4.00
TLL1	5.67
ITPR2	12.40
SLC8A1	7.44
SPATA19	0.00
RAB5B	11.70
GUCY2C	2.81
SDF2	10.34
ST6GALNAC3	5.49
PIM3	13.12
CCDC107	16.69
POP5	9.32
IRAK4	8.47
ZNF22	9.42
NCAN	5.93
PPP1R8	10.40
ITM2C	13.42
MCM3	9.29
ZNF330	10.55
INTS8	11.43
NUDT14	8.74
GNAZ	7.43
PLAG1	6.49
FBXO48	3.58
SAT1	13.91
LCP2	9.39
SARDH	10.52
KSR1	9.01
AKAP13	14.06
FLII	12.71
RBM6	12.03
ATP6AP1	12.56
C8orf59	10.82
CACNA2D4	6.89
LSM11	8.50
KDM5D	10.15
ANXA3	12.77
ACYP1	8.10
PSMG2	8.36
CCDC57	7.75
PRSS8	11.40
LTA	4.81
OR8B8	0.00
POLR3K	9.24
ZDHHC3	11.42
SLC25A17	10.17
FBXO39	0.00
RBM15B	12.76
IQSEC1	10.58
PPP1R1B	7.82
ACTL7B	4.17
SEC63	11.99
OR5T2	0.00
TRIM46	5.67
MSH5	6.43
ARHGEF7	11.03
CXCL13	5.43
DOK3	5.46
DOCK10	12.06
GIPC1	10.37
LDOC1	4.95
LECT2	1.00
KRT71	2.00
DPY19L1	9.35
HRASLS	0.00
HIST1H4H	9.35
MT-CO3	16.92
HMCN2	5.04
GPR157	7.71
LMAN1L	3.81
ZNF655	12.01
SLC12A2	12.82
RNPEPL1	10.96
SMU1	11.95
HCFC2	9.91
WDR34	8.35
ADAM19	9.01
POC1A	6.61
EBF2	4.70
CTSG	2.32
ZFP64	10.20
WBP2	12.00
IL18RAP	10.03
KIF20B	7.02
PCDH1	11.26
CRISPLD1	4.81
AGPS	11.33
PPP3CA	13.24
GRIN2A	4.25
SYCE1	3.00
SCN1B	6.46
CDH4	5.58
BCL2L14	12.29
ANKRD40	11.62
GRHL1	12.37
PABPC1L	4.52
HNRNPU	14.95
SUMF1	9.96
PMEL	6.36
RFXAP	8.59
DAAM2	8.94
DBP	8.28
SNX32	8.18
CHN1	7.45
SAXO1	2.81
TXNL4A	10.48
ACSM4	1.00
MRPS34	9.47
DPEP2	4.64
CACFD1	9.47
OR10K2	0.00
MYBL2	6.29
ZNF665	7.98
NOTCH4	6.52
MET	14.09
C7orf26	10.65
FAM45A	10.24
TMEM63B	11.12
EIF4EBP2	10.62
TUBGCP6	10.15
EEF1AKNMT	9.32
RTN4IP1	7.32
PES1	11.82
MCTP1	6.00
HACD1	8.61
SLC27A5	1.00
SRSF3	14.11
AVPR2	4.64
CLEC4A	4.75
HIST1H4B	11.04
TEX101	0.00
CEP112	6.82
RDH10	11.52
NDUFC1	8.20
MYO18A	12.33
JHY	3.17
SH3RF3	7.94
SSTR3	2.58
GLTP	9.99
HGFAC	8.79
ICE2	8.86
GADD45B	12.88
NDST2	9.95
LAPTM4B	10.26
CCDC151	2.00
PRMT5	10.88
GFAP	6.91
MPHOSPH9	8.61
KRTAP9-1	0.00
ELF1	13.68
RIN2	13.05
ADGRA2	8.47
TRIB2	7.23
MIP	1.58
SCAP	11.98
RPUSD4	8.85
ZCCHC4	8.18
ABHD17A	9.94
SLC32A1	2.81
PLA1A	7.54
TH	5.09
SEPT10	9.80
STXBP3	10.79
GAL3ST1	5.61
TCTA	9.43
DGKB	6.66
AP3M2	8.30
NDN	5.78
GP5	5.49
UBASH3B	8.63
MS4A12	1.00
TBC1D8B	10.74
SLIT3	9.98
VWA5A	11.13
TUBB4B	14.30
PRCP	9.25
AGL	10.04
CCNF	9.03
SLC25A31	0.00
EIF4B	14.40
MRPL35	9.28
SPEF1	8.67
SERPINB13	4.25
PPM1A	12.12
RAD23A	10.75
ZDHHC1	9.42
CKLF	7.35
DCAF15	9.51
NFIC	11.77
ZNF143	10.88
ATP13A4	6.51
NTF3	4.58
PHYHD1	6.87
HSF4	7.09
MAK16	11.41
C9orf50	5.70
MTSS1L	11.14
ENY2	9.71
FXYD1	7.81
TMEM101	6.93
BBS4	9.17
TEX28	2.00
ESRRG	7.82
OSBPL8	11.84
EDNRB	10.22
FAM50A	10.19
SCNN1B	11.22
ZNF800	10.92
CDC42EP2	7.58
ZNF746	11.10
C1orf50	9.29
CCDC38	4.39
DHODH	8.60
TMCO1	9.83
ASCC3	12.81
GTF3C2	11.70
SNAPC1	8.98
ASXL3	3.70
PRR22	3.91
C6orf47	9.34
YWHAQ	13.13
SLC20A1	11.96
PRKRIP1	9.74
SERPINA12	0.00
HSPA12B	5.81
HAPLN1	5.17
P2RY1	8.23
NPL	9.31
ZNF512	9.60
CRH	0.00
OR4C15	0.00
TRIM72	5.32
OAZ2	11.23
LRRC26	8.33
LHFPL6	10.02
BCO2	5.75
NDC80	5.91
CLPP	9.69
SERINC2	11.79
VPS8	9.90
ANKMY2	9.59
SAC3D1	7.89
TMEM45A	9.37
MAP7D2	6.88
ZNF592	12.02
IGSF9	9.41
MAP1A	7.73
FGD6	11.58
CDH7	4.64
GRIA4	5.61
TUBA1A	13.63
CKAP2	7.01
CASR	4.52
ZNF385A	7.92
KIF11	7.44
FAM19A3	6.69
CBR1	10.41
FOXK2	11.69
DUS2	8.02
MRPS6	11.25
NEFL	5.04
CYP4F8	3.00
RPL12	11.20
CEP72	6.02
OR8J3	0.00
MFGE8	13.45
WDR91	10.01
DOK2	8.56
SETDB1	11.05
TNNI2	1.58
PCDHGA6	5.67
ZSWIM1	8.34
CPA3	4.39
PRPS2	10.44
TXLNA	12.06
CCNI	12.90
ILF3	12.16
SEMA4C	10.47
TAF13	9.97
CHRM4	3.17
PPME1	10.72
MTBP	8.70
OPRM1	3.00
GUCY2F	2.00
DLC1	10.20
CAMK1G	7.02
ZSCAN30	5.17
CEP126	7.61
TM9SF4	11.62
GPSM2	8.06
CFAP58	1.58
NEURL2	5.67
CXCL12	10.32
GFER	9.87
TRIM7	9.54
SMG1	14.37
SLC5A5	10.39
SLC2A1	14.33
TTLL8	1.58
EMG1	10.69
BCL3	10.67
DTD2	7.59
CPA1	0.00
BARX2	4.46
CPLX2	9.74
LILRB4	9.06
SERPIND1	4.39
CCDC172	0.00
ATP6V1E1	11.22
GDPGP1	7.59
MBP	12.14
CPVL	0.00
TSHR	4.00
TMEM104	8.63
ABI1	12.29
BRSK1	7.65
DLG4	9.07
ABLIM3	8.07
DDX42	12.26
PNMA1	5.29
SYNRG	10.93
NEB	6.02
PLA2G15	7.59
C1orf131	9.62
PRRT2	5.04
UBE2T	7.66
TMEM121	1.58
ARFGEF2	11.30
ARHGAP12	11.15
MCHR1	4.00
SERPINA5	8.02
FUK	8.92
PLK5	4.81
APPL1	11.75
JADE2	10.95
MYO1D	12.44
CPNE1	11.18
CHRM5	2.00
KLK7	0.00
ATP5PO	11.02
C18orf54	7.94
WNT8A	3.46
SDK2	12.48
NTNG2	8.89
LYPD5	3.70
FOXC2	7.43
OR1J4	0.00
VIM	12.41
ELL3	7.51
FAM229B	8.98
SLC38A6	14.72
SIM2	11.46
MTMR4	10.93
MAF	12.65
TOB2	12.89
SLC26A5	2.32
ABCC12	3.70
SHISA3	5.43
DVL2	10.37
PYGL	8.32
ACKR2	5.81
TXNDC11	11.31
ACKR1	1.00
L3MBTL4	1.00
MTRR	9.25
SEC14L2	8.71
HCRTR2	0.00
ZBTB33	9.16
BRINP2	4.70
MOCOS	8.28
PPP2R3C	9.33
TAF4B	11.67
KCNIP3	10.04
DGKQ	9.93
CHST10	7.27
SEZ6L2	5.36
P2RY10	12.33
WDR75	11.15
SASS6	7.38
CLK2	10.77
PTPN12	11.52
AREL1	10.54
AP3B1	12.20
TMEM173	10.61
P2RX3	3.32
SART3	10.99
SNRNP25	6.32
UNC45B	2.00
C19orf24	6.49
PTER	6.55
CES3	0.00
GABRA1	0.00
ACSL5	11.79
PRDX5	11.27
SCRN2	7.27
ZNF248	7.43
C20orf85	0.00
LY96	6.88
TMEM50A	11.11
MPV17L	7.34
ZNF174	6.25
MYH8	6.74
HIST1H1T	5.09
CACNA2D3	1.00
SLC44A1	11.77
CUEDC1	11.54
RASSF7	10.05
SSR1	12.94
SPN	10.71
OR52I2	0.00
CTC1	9.85
ENTPD4	10.49
OS9	14.02
GSTM5	12.25
GLIPR1L1	0.00
SMIM10L1	11.08
NRAS	12.28
KIF9	6.21
SLC25A42	8.25
MVB12B	9.95
PANX1	8.43
TTLL11	5.67
CNIH2	5.64
IL20RB	8.96
HNRNPH3	10.31
UQCRHL	12.25
C16orf58	9.40
GRIK5	8.43
ULK3	7.92
EFNB2	12.88
TMEM74B	3.46
PLEKHM3	9.26
PLPPR2	7.94
MMRN2	6.46
FILIP1	7.06
TSPAN33	7.77
TXN	11.95
MEX3B	8.62
HSPH1	13.58
SPPL2A	11.99
ACP6	9.67
TBC1D17	10.80
CYP2W1	2.32
AMT	10.01
ZNF266	11.36
SYT5	6.07
ALDH16A1	9.86
SPRED3	8.50
SCAMP3	10.11
GPR137C	5.17
C15orf61	7.75
DPH6	8.54
CD163	4.58
TDG	10.01
GPR6	1.00
OAS1	8.36
PAPOLB	2.58
C6orf118	1.58
KALRN	11.40
EMB	12.47
ASZ1	2.32
CCL21	12.25
IL17A	2.81
ZFP2	6.86
CCDC13	2.81
TIFA	8.63
FBXO45	10.37
MRAP	3.32
ZNF787	10.01
SCAF8	12.55
WDR86	5.75
OR51I2	0.00
GTF2F2	10.22
C14orf119	9.89
EIF3C	13.88
RAB3IP	10.53
RAB11FIP4	10.19
IQSEC3	5.21
UBE2W	10.56
AQP6	0.00
TECR	11.77
MCF2	3.00
EPO	0.00
ZNF208	9.28
HNF4A	4.95
CXorf40B	8.34
NOB1	9.98
HMG20B	9.83
CACNG1	0.00
LAD1	12.96
TTC39B	10.94
CFAP74	6.43
GLA	10.67
GLO1	10.02
EPHA6	1.58
ADNP2	11.31
OR13A1	0.00
KDM1A	12.29
SEL1L	12.51
TNFSF13	9.60
APOD	10.22
NUSAP1	6.70
CFAP77	4.39
SMYD2	10.72
DIRC2	11.15
MGAT5B	3.32
EXOSC8	9.61
FAM209B	4.39
TAAR5	0.00
GGT6	4.46
ZNF48	9.71
SLC10A3	10.32
JPH2	8.22
RPL13	14.75
SLC35F1	7.13
IFNA4	4.70
FBXO47	5.04
FKBP6	2.32
NAIF1	9.11
KIAA0556	10.67
TOMM34	10.81
RHBDL1	8.45
GMNC	0.00
ERICH3	7.61
VPS39	10.80
CLSTN3	3.46
MAGI3	12.93
STIM1	12.17
POLR2F	9.04
DAND5	6.70
GINS2	9.00
NT5DC1	8.90
TAS2R16	0.00
FAM166B	5.61
NUBPL	7.36
PTPRM	9.51
C8orf76	9.38
KCTD6	8.54
TCOF1	11.14
EIF3M	11.18
RCN2	11.10
ENHO	7.14
FGD3	10.35
TMEM39A	10.65
EVI5	10.95
SPACA7	0.00
PRIMA1	1.00
STX12	11.24
PAGR1	4.58
IL19	1.00
RBM11	5.21
NME6	5.93
CCNB1	4.95
OR51S1	0.00
SRP72	12.56
CDC42BPG	12.32
NDUFA3	10.07
PYCR1	9.27
ERICH1	8.07
AK1	8.05
TRIM25	10.56
DUSP16	11.14
EIF3L	12.81
WIPF1	10.62
ATG12	10.79
EGFL6	6.87
UBQLN1	13.18
ZDHHC23	7.48
UNC13D	8.63
SLMAP	12.14
SSMEM1	1.58
NOTO	0.00
MRPS5	9.99
TIMP3	16.17
BRIP1	8.02
HES1	13.74
FAM92B	3.17
C3AR1	5.83
ZFX	11.47
GRIPAP1	10.04
KCNQ1	6.83
PLEC	16.14
CHIC2	10.66
MRRF	9.32
SLC4A11	8.70
ZNF282	10.78
ADM	12.61
BTF3	13.71
TRMU	7.56
TMPRSS3	0.00
PPM1L	10.58
RNFT1	10.47
COL4A1	15.86
IL17F	6.43
SUMO3	11.59
TGFB1I1	11.43
TCF25	13.50
KCNE2	0.00
NAPG	10.34
FAM118B	9.24
STBD1	9.53
GON4L	11.73
FOXH1	1.00
ITPRIPL2	9.96
LACC1	7.29
SLC6A14	5.75
SHANK2	8.32
LACTB2	9.89
ARHGAP24	11.79
KLHL14	2.32
MAG	4.75
TYSND1	9.82
STK24	12.03
MFSD2A	10.05
TSPAN1	13.16
ZNF354B	5.13
FUT11	9.61
CCDC62	8.58
SGSM1	7.94
STIL	6.69
MRPS27	8.56
DBI	11.15
DPM3	8.85
S100A14	9.73
UTP23	8.59
COL18A1	15.99
SRP14	11.34
DPP6	6.21
TNRC6B	12.69
ZNF831	6.32
NDRG3	10.46
OR51B4	0.00
COPS8	10.96
TCN2	12.99
FMO3	9.23
FANCC	8.96
NDUFS1	10.97
CHRNB3	4.58
ASPSCR1	10.49
OMP	6.32
FAM98B	8.31
TMEM135	11.22
ACVR1B	10.91
RBM41	8.61
INHA	6.07
CCND2	12.65
CHODL	5.29
RAB2A	12.50
CD5L	0.00
UAP1	12.33
ADAMTS9	13.06
PPT1	12.50
SEPT9	11.97
RGS9BP	6.17
C1QC	7.04
SERINC1	12.93
PHB	11.45
TMED8	9.18
PYROXD1	8.46
TAF7L	2.00
MTPAP	10.56
TOM1	10.75
ADIPOR1	13.28
GABRD	0.00
LIPG	9.97
ACTRT3	3.58
TSEN2	7.97
SUZ12	10.85
IMPA1	10.18
SCN1A	2.32
DNAH7	6.67
NDUFAF7	8.38
EPS8L1	9.55
CACNA1G	8.56
TMEM174	1.00
TEKT3	0.00
ARNT2	6.98
VASP	13.79
SGK2	4.25
CCNG1	12.56
VWCE	6.30
PIBF1	8.90
SCNN1G	9.64
CRX	6.19
FBXO30	11.91
NMRAL1	7.49
NKX2-5	1.00
PABPC1L2A	3.91
TAS2R14	0.00
RETSAT	9.60
ESM1	0.00
IGFBP6	6.69
IL1RL1	5.55
TACO1	6.66
SMIM20	8.32
CRK	12.55
JMJD1C	13.35
TRIM6	6.09
SDHC	10.14
ARHGAP19	7.07
HERC3	10.08
PELP1	10.42
KRT77	1.00
CCL4	8.66
F5	6.32
CBWD1	9.15
SND1	13.53
KRTAP16-1	2.32
CNOT4	11.24
RHOH	8.02
PLPPR1	0.00
BECN1	12.19
HOXA2	4.00
C11orf24	11.68
RAB36	5.04
CCR2	10.37
LSM2	8.70
STRADA	8.63
WDFY1	11.92
PPP6R2	10.07
DUSP28	7.29
ACHE	5.49
FAM155B	2.00
RHOT1	11.09
PPP1R3E	5.58
RTN4R	4.86
LZTR1	10.52
TMC7	8.26
CRBN	10.29
FOXG1	3.32
SLC25A24	11.04
SNX3	11.93
MAP9	9.19
TP53BP1	12.01
ENTPD3	9.44
MROH8	3.91
TMEM37	6.30
RCL1	10.40
HRH4	0.00
ZFPL1	10.02
ZNRF4	1.00
IQGAP1	15.02
NCKAP1	12.51
ACSBG2	4.25
NBR1	12.78
DNAJA4	11.11
MPP6	10.70
SMG5	12.20
WDR62	7.29
PHOSPHO2	9.08
GNG3	6.21
AMH	4.39
CHRNE	7.00
ZSWIM7	5.73
ZDHHC4	9.30
CACNA1F	2.00
PHYHIPL	4.09
RAB33B	10.51
B4GALT7	9.04
MTMR3	12.40
ENTPD8	3.70
USP53	13.17
RNF130	10.78
LIPA	9.54
RLBP1	6.17
NOSTRIN	6.11
ACAP3	10.36
EPHB2	7.22
GFRA1	7.40
GSG1	1.58
KCNJ10	4.70
NOTUM	7.94
GP1BB	4.75
HSD17B10	10.70
PUS10	9.40
PKD2L1	5.75
MAK	3.00
TMEM171	2.81
SACM1L	11.27
GNA15	8.86
PLEKHM2	11.56
STX5	12.00
BCL2L12	8.52
ATP5MC2	6.38
TKFC	7.77
MAPRE3	9.65
COQ3	7.61
VANGL2	8.34
KIAA1217	11.01
APRT	11.08
DNAJC30	8.53
HSPA1L	6.19
IFIH1	10.39
HGD	1.00
FAR2	6.55
CSGALNACT1	8.11
CTGF	13.48
NDNF	8.34
WDR53	9.68
ZDHHC14	8.05
AKR1C3	0.00
CDKL5	10.08
TSPAN4	8.93
C5orf63	7.46
DUSP14	10.74
TCEA3	7.24
TCF15	7.24
NAA35	10.15
RPL18A	15.86
ZBTB22	10.64
NUP155	10.16
RABIF	9.26
GOLPH3	13.90
COMTD1	7.49
MORN2	6.67
POLR2J	10.30
JAK3	9.07
GTPBP8	9.06
PDYN	0.00
TUBGCP2	10.25
NDRG2	12.01
RABGEF1	11.75
EIF1AY	12.02
UNC5A	3.32
ZNF518A	9.79
SCAMP1	10.82
RFC1	10.56
ARHGAP44	8.09
C9orf24	1.58
RHOG	10.91
ADAMTSL4	8.76
ERGIC1	12.50
HAO2	0.00
CEP55	5.52
DCPS	8.94
OR4C12	0.00
TAF10	12.35
MICU3	9.28
OR5M8	0.00
PRKAB1	13.45
MID1	11.02
GALNT13	3.32
RSU1	11.11
THBD	8.67
LRIT1	1.00
AQP3	7.57
FUT1	3.70
LRRC55	2.00
TDRD1	3.91
RTP2	0.00
FAM117B	12.31
CD84	8.97
LRRC4C	3.46
UBE3D	7.38
MAP2K6	7.54
CHD7	12.79
TSKS	2.58
QTRT1	9.85
PPP1R35	7.70
FOXI2	0.00
BDH1	7.24
MCM4	10.14
CLCN7	10.51
SPCS1	10.95
DPYSL4	9.02
CD83	8.59
UQCR10	9.85
SLC2A6	6.64
ADAM10	11.45
GNAI3	12.97
CNR2	6.41
CYP4V2	9.40
DHCR24	10.70
HOXC11	2.00
SMOX	11.74
ATP5PD	12.17
LDLRAD4	8.17
VPS54	11.65
SAMD1	9.95
ACP7	1.00
PFDN5	12.66
UPP1	8.25
MMP21	4.64
PPP1R18	12.14
GJD3	1.00
PCDHB15	6.77
NTRK2	10.66
SGTB	9.24
WDR70	9.65
TMEM201	10.67
ADCY10	5.00
PDCD10	10.84
RPS27A	13.55
C17orf97	3.17
MAP2K1	10.79
CCDC60	7.09
XKR4	3.58
PDE11A	3.81
CCDC189	7.79
RELN	12.18
TEX38	3.32
ATOX1	9.83
ACBD5	11.24
CD27	8.50
ADSSL1	7.24
ECH1	10.65
PCDH20	5.09
FLYWCH1	9.05
SEC22B	11.30
MTMR7	7.57
PCGF5	8.99
PTCHD3	0.00
DCLK3	6.91
F11R	13.66
RPS19BP1	9.10
ARVCF	11.43
ZBTB7A	12.42
SCYL3	10.12
CLOCK	12.19
SNX13	11.60
NME3	8.56
IL18	6.88
UTP6	11.34
VEZT	9.88
SLC25A26	6.64
RYR1	5.39
RSPO2	0.00
SLC5A10	5.86
MFAP3	10.41
PTCD3	11.02
ITLN1	11.03
FFAR3	2.32
POFUT2	11.57
ICAM2	6.61
RBM39	14.39
BLOC1S2	8.73
SFT2D1	9.96
SPOPL	10.86
PRSS38	1.00
SLC16A3	9.11
PRAP1	1.58
FOXL1	4.09
HENMT1	4.17
GATA6	4.58
KRTAP11-1	1.58
SLC9A3	5.29
DBT	10.29
PIGO	9.59
DBNDD1	6.25
TSPAN6	7.35
MC4R	0.00
PRKRA	8.39
TBC1D21	0.00
IMPACT	10.15
RBL2	11.85
SLC22A18	7.33
FAM216B	1.00
ANKRD22	8.31
FUBP3	11.34
ALDH2	14.60
TCF12	12.81
IDNK	8.98
GOLGA1	9.33
ARHGAP23	12.28
ADAMTS10	9.47
PLEKHG5	9.80
POC5	9.08
PRRG2	9.52
HOXB6	7.52
CMTR1	11.33
OTOR	1.58
CFAP45	7.93
CIB3	3.46
RNF135	7.14
IFIT1	7.10
CYP26B1	9.39
TULP4	12.96
SOX18	4.86
TMED10	12.47
CFAP70	4.58
KLHL24	11.40
MYRIP	6.60
PPOX	9.41
HEATR4	3.17
STAC3	4.46
CAPN3	4.46
ALDH18A1	11.56
COL8A1	7.43
RMI2	7.57
C16orf92	0.00
DTNBP1	9.57
TNN	4.25
KCNA10	0.00
HRH2	5.55
LGI2	3.17
INPP5B	9.65
EXD2	9.17
EIF4H	13.86
FRS3	6.25
SLC16A5	1.58
UBE2O	11.15
KNCN	2.00
FXYD4	7.53
FTSJ1	9.36
AKAP10	10.19
FASN	13.89
SMAD2	11.27
MPZ	8.50
DNM3	7.08
SRSF7	12.45
PPP2R2B	7.64
FANK1	2.00
CRADD	7.58
ADAM22	9.87
C19orf38	6.99
ZNF443	7.88
IFITM5	4.95
APLNR	3.32
KLHL11	10.65
DOC2B	8.60
LAP3	11.67
MARCH7	13.32
HAO1	0.00
NAP1L5	4.70
WDR24	9.50
RBM4B	10.62
FAM170A	0.00
CCNB2	5.91
TPPP2	0.00
STK32C	8.48
RAP1GDS1	10.83
SUPT3H	7.89
LPP	13.14
PRR5-ARHGAP8	9.72
PLA2G12B	1.00
GLUL	15.62
DCTN5	9.96
SPIDR	9.24
FOXJ1	5.32
ZNF804A	3.17
DNAJC15	8.29
GPR83	5.46
DNAJB8	1.00
OR10A5	0.00
ERBB4	9.71
RAB2B	9.39
VASH1	5.25
SLC5A7	0.00
TMEM150C	9.39
TRMT112	10.50
SRPRA	13.14
CTNNA2	2.58
STRN	10.97
COPS6	9.61
PRPF3	10.88
MEGF11	11.22
CHRNA6	0.00
PPCS	7.69
TFB2M	10.19
AGTRAP	10.09
FAM19A1	3.58
C1orf94	0.00
SLC1A4	10.19
KIRREL1	11.84
TRAM1L1	4.32
OSMR	12.76
EZR	16.07
DAPL1	5.00
LYSMD1	7.81
SPINK1	14.37
TMEM8A	7.66
NLGN2	10.75
ARNT	10.94
ADGRF5	12.55
BCAN	4.39
MFN1	11.07
NOP10	10.77
RSF1	11.75
ASRGL1	9.99
LBH	12.27
KCTD13	7.98
GKN1	0.00
CAMK1	10.25
VWA3B	2.32
SLC35A1	8.99
CD53	10.89
STK17B	13.31
FAM160A1	9.99
MC2R	1.58
TMEM240	6.89
TSKU	9.08
CYP2R1	4.52
KLHL5	8.96
TACR1	4.46
CCDC65	3.32
LRRC10	3.00
CSDE1	14.84
OR3A2	0.00
CLCNKB	0.00
LRFN4	10.34
TMEM59L	2.58
APLP2	14.87
ECI1	9.65
MARVELD1	9.80
MRI1	8.21
NIPAL3	10.20
ZFP30	6.85
NTPCR	7.26
ST7L	10.22
CES2	0.00
IZUMO4	8.20
CLRN2	0.00
GPR183	8.64
PMF1-BGLAP	8.58
SOS2	11.69
MVK	8.60
IFT122	8.84
GPRC5C	12.04
FAM83E	6.09
PKN1	11.03
ZFHX2	7.85
KDM2A	12.81
PNCK	4.17
HBQ1	0.00
ZFP28	7.01
COX7A2	10.88
CHRDL2	4.09
ANKRD2	0.00
STON2	11.15
PILRB	2.00
HIST1H2BJ	6.19
ACBD4	10.43
RAB8B	12.79
OGFOD2	8.86
KBTBD7	9.38
RASGRP1	8.47
PEX2	9.01
RNF31	11.10
HIST2H2AA4	12.29
USH2A	4.58
UBP1	12.26
GZMA	11.21
BPIFB4	1.58
RGS3	10.54
IFI16	8.73
SYT11	7.02
FHL1	13.48
TCP11L2	10.35
TNNI1	5.43
VCPKMT	8.14
RCC1	9.73
KLF1	3.70
FCRLB	1.00
TM4SF1	8.14
GRM1	2.58
GDAP2	10.34
KPNA1	12.36
FCGR1A	3.46
RASL11A	9.32
PROK1	1.58
TTYH3	9.49
DCTN6	9.65
TRIL	10.72
TRHDE	1.00
PLD3	11.88
EMP1	12.98
RORB	8.64
ABCG5	3.00
C17orf58	9.13
C20orf141	0.00
ZDHHC19	1.00
RNMT	9.57
NEGR1	4.86
OR8G2P	0.00
OLIG3	2.00
GPD1L	10.66
MYO18B	4.58
RETN	3.70
MMP24	6.70
DSCAM	5.58
ZNF830	9.68
IRX2	12.18
NDUFB4	7.64
SLC16A12	6.13
C5orf34	9.60
CCDC115	9.81
FBXO7	9.61
TMED9	11.80
TRIAP1	8.16
SIPA1	10.37
SLC45A1	5.86
NPTX1	7.63
EAPP	10.30
PGLYRP3	1.58
ZNF518B	7.46
ANKLE2	11.65
ARL5C	7.46
ACO1	10.89
DNAJB6	12.54
FMOD	14.12
ZNF414	9.03
SKA3	7.00
ZNF3	8.63
NARF	9.26
PDE6B	5.55
RAN	13.16
ARHGEF26	10.39
DIP2C	11.76
CDCA8	6.49
IFT46	10.78
KRT18	15.97
ATP6V0E1	10.45
C14orf93	7.38
CCSAP	7.95
PRSS54	0.00
C1orf185	0.00
C1orf159	8.58
POU2F3	8.61
INPP5F	11.22
PDE12	10.94
POLR2G	9.51
ADAM8	11.10
NXT2	9.57
MEPCE	11.78
MMP3	3.32
STXBP2	11.45
ATP2B4	10.64
USP4	12.50
PCDH15	4.95
PRR30	1.00
NUDT18	7.40
C1orf56	4.91
LIPH	10.49
ATPAF1	7.67
SORCS3	2.00
FAP	5.32
TFPI2	5.32
METTL4	7.73
RUVBL2	10.48
RAPGEF5	8.39
NEDD4L	11.51
CCDC59	10.38
SLIRP	8.75
THAP7	9.65
RASGRP3	6.60
PHF12	11.40
HACD2	11.53
RNF122	10.35
GSKIP	8.24
SGCZ	1.58
ERBB3	11.51
LMNB2	9.60
SETD6	9.19
SLC2A9	8.14
NPAS3	7.48
MDM2	12.40
HYOU1	14.00
QRICH1	13.29
ZFYVE16	10.30
RASSF3	11.38
SEPT1	9.58
PGM3	9.69
MLF1	5.21
CCDC61	7.56
ZWILCH	6.64
MAGED2	10.48
NOX1	2.32
PRSS22	9.16
CARD14	8.44
EFCC1	5.00
SNRNP35	8.01
G0S2	7.70
SYNGR2	11.79
ALDH8A1	6.17
SUMF2	7.88
PCDH11X	2.58
PHF24	4.95
GDF3	3.00
FSIP1	2.81
GOT1L1	1.58
EGFLAM	8.42
SH3GLB1	12.54
TRIM29	11.05
CAPN10	8.03
INTS5	9.71
LDHB	9.20
EXOC2	10.36
MAST4	14.83
ARHGEF16	10.49
H3F3C	3.58
PDCD1	10.77
PPARGC1B	6.95
SMAD7	11.91
JRK	7.98
SLC24A5	2.58
IP6K2	10.44
LEPROTL1	10.14
HIST1H2BB	7.58
CD160	7.69
LAMA4	9.11
BROX	11.50
ABHD2	16.27
LDLRAD3	10.55
TPM3	14.44
ADAP1	5.73
STMN1	10.66
CR1L	11.20
DCLK2	7.30
ATP11B	12.44
PMM1	9.00
RAB6A	13.12
CPNE5	8.31
GTPBP1	11.78
ANXA4	12.92
HSPA4	13.74
CORT	2.00
SPATA13	12.75
BCL2L10	0.00
VMAC	9.85
FAM174B	11.05
IGSF6	5.52
RPS6KL1	5.58
CDC25B	7.21
SVIP	8.32
STON1	8.76
KLHL18	9.50
CHGA	7.67
TBX2	11.00
JMJD7	6.52
PTOV1	11.49
ARMC1	9.25
CCR9	6.41
AUP1	11.73
RAC2	10.47
XPR1	12.20
BBS9	9.81
FSCN3	3.91
ID3	11.70
PDE6H	7.58
PAFAH1B3	8.83
MFAP3L	11.82
RBPMS2	7.02
AMHR2	3.17
HADH	10.92
ST6GALNAC1	3.17
IK	12.23
CYP2U1	7.52
ANGPT4	4.25
EGFL7	6.99
ACAA1	9.77
TONSL	11.45
DDX3Y	13.40
APLP1	7.55
NGFR	10.17
AKNAD1	4.39
SYDE1	9.79
VAX1	2.00
KRTAP27-1	0.00
HIF1AN	10.53
ALDH1A2	5.75
ITGAE	10.11
EPS8	10.93
TOX	8.87
HAPLN2	1.00
AP1S2	7.81
